1970-01-23,22,-7,7.5,0,0,6
1970-01-24,22,-4,9,0.03,1,6
1970-01-25,46,20,33,0.08,1,6
1970-01-26,48,33,40.5,0.1,0,2
1970-01-27,35,30,32.5,0.04,0.3,2
1970-01-28,46,25,35.5,0.16,2,3
1970-01-29,58,37,47.5,0.56,0,2
1970-01-30,38,20,29,0.11,T,T
1970-01-31,41,18,29.5,T,0.1,T
1970-02-01,51,25,38,0,0,T
1970-02-02,50,33,41.5,0.21,0,T
1971-01-01,34,18,26,0.52,4,6
1971-01-02,35,11,23,0,0,5
1971-01-03,46,27,36.5,0,0,4
1971-01-04,47,21,34,0.53,0,3
1971-01-05,46,27,36.5,0.87,0,T
1971-01-06,28,14,21,0,0,T
1971-01-07,24,12,18,0,0,T
1971-01-08,20,5,12.5,0,0,T
1971-01-09,30,18,24,T,0.3,T
1971-01-10,43,28,35.5,T,T,T
1971-01-11,46,30,38,0,0,T
1971-01-12,43,28,35.5,0,0,T
1971-01-13,31,22,26.5,0,0,T
1971-01-14,54,30,42,0.66,0,T
1971-01-15,36,22,29,T,0,T
1971-01-16,22,14,18,0.01,0.4,T
1971-01-17,25,12,18.5,0.04,1,1
1971-01-18,19,-4,7.5,T,0.1,1
1971-01-19,16,-8,4,0.17,2.5,3
1971-01-20,23,10,16.5,T,0.3,3
1971-01-21,36,5,20.5,T,0.1,2
1971-01-22,42,24,33,0.06,1.1,3
1971-01-23,40,26,33,0.2,0,T
1971-01-24,45,17,31,T,T,T
1971-01-25,42,31,36.5,0.08,1.2,1
1971-01-26,45,16,30.5,0.06,0,T
1971-01-27,17,7,12,0.07,1.2,1
1971-01-28,15,6,10.5,0.03,0.5,1
1971-01-29,24,6,15,0.02,0.4,1
1971-01-30,47,16,31.5,0.21,2,T
1971-01-31,16,-10,3,0.08,1,1
1971-02-01,6,-2,2,T,T,1
1971-02-02,11,-8,1.5,0,0,1
1972-01-01,47,24,35.5,T,T,0
1972-01-02,42,33,37.5,0.32,0,0
1972-01-03,46,22,34,0.45,0,0
1972-01-04,42,27,34.5,T,0,0
1972-01-05,40,17,28.5,0.4,0.5,T
1972-01-06,27,13,20,0.06,1,1
1972-01-07,34,21,27.5,0,0,T
1972-01-08,37,18,27.5,0.01,1,1
1972-01-09,47,28,37.5,T,T,T
1972-01-10,52,38,45,0.25,T,0
1972-01-11,51,33,42,0.18,0,0
1972-01-12,47,24,35.5,0.02,T,0
1972-01-13,70,38,54,0,0,0
1972-01-14,48,21,34.5,0.08,0.5,T
1972-01-15,25,2,13.5,0,0,0
1972-01-16,8,-8,0,0.01,0.2,T
1972-01-17,37,0,18.5,0,0,T
1972-01-18,54,23,38.5,0,0,0
1972-01-19,55,33,44,0.07,0,0
1972-01-20,52,23,37.5,0,0,0
1972-01-21,52,32,42,0.18,0,0
1972-01-22,48,30,39,0,0,0
1972-01-23,54,33,43.5,0.49,0,0
1972-01-24,54,33,43.5,0.11,0,0
1972-01-25,57,22,39.5,0.21,0,0
1972-01-26,27,13,20,0,0,0
1972-01-27,24,12,18,0,0,0
1972-01-28,25,19,22,0.28,3.4,3
1972-01-29,29,6,17.5,T,T,3
1972-01-30,28,15,21.5,0,0,2
1972-01-31,22,6,14,0,0,2
1972-02-01,33,7,20,T,T,2
1972-02-02,35,25,30,T,T,1
1973-01-01,56,36,46,0.01,0,0
1973-01-02,37,23,30,0,0,0
1973-01-03,40,16,28,0,0,0
1973-01-04,52,32,42,0.62,0,0
1973-01-05,39,29,34,0,0,0
1973-01-06,29,15,22,T,T,T
1973-01-07,19,9,14,T,T,T
1973-01-08,19,8,13.5,0,0,0
1973-01-09,23,3,13,0,0,0
1973-01-10,21,3,12,0.01,0.6,1
1973-01-11,26,6,16,0,0,T
1973-01-12,24,4,14,T,0.3,T
1973-01-13,35,4,19.5,0,0,T
1973-01-14,40,19,29.5,0,0,T
1973-01-15,38,32,35,0,0,T
1973-01-16,42,29,35.5,T,T,0
1973-01-17,57,24,40.5,0,0,0
1973-01-18,62,28,45,0,0,0
1973-01-19,50,29,39.5,0,0,0
1973-01-20,39,25,32,0.39,0.5,1
1973-01-21,47,10,28.5,0.02,0.5,1
1973-01-22,53,35,44,0.28,0,T
1973-01-23,49,35,42,0.1,0,0
1973-01-24,35,27,31,0.02,0.3,T
1973-01-25,46,15,30.5,T,T,T
1973-01-26,58,25,41.5,0,0,T
1973-01-27,49,32,40.5,0.25,0,0
1973-01-28,44,38,41,0.26,0,0
1973-01-29,41,14,27.5,0.18,1,1
1973-01-30,25,6,15.5,T,T,T
1973-01-31,39,18,28.5,0,0,T
1973-02-01,43,30,36.5,0,0,T
1973-02-02,54,31,42.5,0.42,0,0
1974-01-01,35,18,26.5,0.06,T,0
1974-01-02,28,12,20,0.04,T,T
1974-01-03,34,19,26.5,T,T,T
1974-01-04,32,13,22.5,0.39,2,2
1974-01-05,34,5,19.5,T,T,2
1974-01-06,30,21,25.5,0,0,2
1974-01-07,30,23,26.5,0.01,T,2
1974-01-08,25,3,14,T,T,2
1974-01-09,39,19,29,0.41,4,5
1974-01-10,37,26,31.5,0.44,0.6,2
1974-01-11,40,27,33.5,0.83,0,1
1974-01-12,27,12,19.5,0.1,1,2
1974-01-13,24,1,12.5,0.04,0.4,2
1974-01-14,40,7,23.5,0,0,2
1974-01-15,50,34,42,T,0,T
1974-01-16,54,28,41,0,0,T
1974-01-17,46,29,37.5,0,0,T
1974-01-18,45,29,37,0,0,0
1974-01-19,51,37,44,0.77,0,0
1974-01-20,52,32,42,0.02,0,0
1974-01-21,54,40,47,0.19,0,0
1974-01-22,47,35,41,0.18,0,0
1974-01-23,52,34,43,0,0,0
1974-01-24,38,27,32.5,0.18,0,0
1974-01-25,48,20,34,0,0,0
1974-01-26,51,21,36,0,0,0
1974-01-27,63,45,54,0.07,0,0
1974-01-28,54,27,40.5,0,0,0
1974-01-29,54,34,44,0.3,0,0
1974-01-30,53,29,41,T,0,0
1974-01-31,58,24,41,0,0,0
1974-02-01,40,19,29.5,0,0,0
1974-02-02,40,29,34.5,0,0,0
1975-01-01,44,21,32.5,0.52,T,0
1975-01-02,35,25,30,0.1,0.5,T
1975-01-03,37,21,29,0,0,T
1975-01-04,38,30,34,0.16,1.9,T
1975-01-05,39,19,29,0.05,0.5,T
1975-01-06,40,22,31,0,0,T
1975-01-07,46,31,38.5,T,T,T
1975-01-08,56,26,41,0,0,T
1975-01-09,47,37,42,0.38,0,0
1975-01-10,49,29,39,0,0,0
1975-01-11,63,34,48.5,0,0,0
1975-01-12,48,27,37.5,0,0,0
1975-01-13,33,13,23,0.46,4,3
1975-01-14,18,8,13,T,T,2
1975-01-15,26,-2,12,0.03,0.3,2
1975-01-16,30,16,23,0.02,0.2,2
1975-01-17,29,8,18.5,0.06,1.2,3
1975-01-18,40,12,26,0,0,2
1975-01-19,42,33,37.5,0.36,3,2
1975-01-20,33,9,21,0.33,3,2
1975-01-21,36,0,18,0,0,2
1975-01-22,32,11,21.5,0,0,2
1975-01-23,37,24,30.5,T,T,2
1975-01-24,47,14,30.5,0,0,2
1975-01-25,52,31,41.5,0.1,0,1
1975-01-26,39,28,33.5,0.28,0.2,1
1975-01-27,34,25,29.5,T,T,1
1975-01-28,42,30,36,0.01,0.2,T
1975-01-29,64,35,49.5,1.58,0,T
1975-01-30,45,30,37.5,0.39,T,T
1975-01-31,35,29,32,0.12,1,1
1975-02-01,35,25,30,0.05,0.4,T
1975-02-02,37,25,31,0.03,0.3,T
1976-01-01,38,25,31.5,0.45,0.5,T
1976-01-02,41,25,33,0,0,T
1976-01-03,43,27,35,0.31,0,T
1976-01-04,28,13,20.5,0.3,1.5,1
1976-01-05,17,9,13,0.03,0.6,1
1976-01-06,36,0,18,T,T,1
1976-01-07,41,25,33,0,0,T
1976-01-08,33,12,22.5,0.4,5.5,4
1976-01-09,12,0,6,0.02,0.5,4
1976-01-10,21,-5,8,0,0,4
1976-01-11,35,16,25.5,0.07,0.7,4
1976-01-12,35,18,26.5,0.52,4,5
1976-01-13,44,13,28.5,0.02,0.5,5
1976-01-14,49,24,36.5,0.38,T,2
1976-01-15,29,20,24.5,T,T,1
1976-01-16,36,23,29.5,0.03,0.5,1
1976-01-17,27,6,16.5,0.03,0.5,1
1976-01-18,14,-5,4.5,0,0,1
1976-01-19,35,-6,14.5,0,0,1
1976-01-20,41,29,35,0.07,0.7,1
1976-01-21,31,20,25.5,0.06,1.2,2
1976-01-22,20,9,14.5,0.3,4,5
1976-01-23,24,-7,8.5,0.1,1.5,6
1976-01-24,52,14,33,0,0,6
1976-01-25,40,20,30,0,0,2
1976-01-26,54,38,46,0.23,0,T
1976-01-27,48,27,37.5,0.38,0.4,T
1976-01-28,27,14,20.5,0.35,5,5
1976-01-29,35,15,25,0.01,0.4,5
1976-01-30,32,20,26,0.03,0.8,5
1976-01-31,32,19,25.5,0.07,1,5
1976-02-01,39,28,33.5,0.05,0.2,5
1976-02-02,36,-10,13,T,T,3
1977-01-01,12,2,7,T,0.2,5
1977-01-02,22,8,15,0.06,1,6
1977-01-03,26,2,14,T,T,6
1977-01-04,28,17,22.5,0.05,1,6
1977-01-05,31,2,16.5,T,0.1,5
1977-01-06,31,4,17.5,0,0,4
1977-01-07,30,11,20.5,0.37,4.2,8
1977-01-08,22,-7,7.5,0.27,2.2,10
1977-01-09,23,9,16,0,0,10
1977-01-10,29,8,18.5,0.37,3.5,12
1977-01-11,12,5,8.5,0.17,2.2,14
1977-01-12,10,-1,4.5,0.03,0.5,14
1977-01-13,18,-15,1.5,0.03,0.5,14
1977-01-14,35,17,26,0.03,0.3,14
1977-01-15,35,21,28,0.32,3.8,18
1977-01-16,24,-5,9.5,0.15,2,20
1977-01-17,-1,-13,-7,0.02,0.3,20
1977-01-18,7,-7,0,0.05,0.8,21
1977-01-19,13,-6,3.5,0.03,0.5,21
1977-01-20,22,2,12,0.15,3,23
1977-01-21,20,3,11.5,0.01,0.5,21
1977-01-22,18,10,14,0.03,1,22
1977-01-23,22,-6,8,T,T,22
1977-01-24,32,11,21.5,0,0,20
1977-01-25,31,25,28,0.19,2.5,20
1977-01-26,31,19,25,0.19,3,21
1977-01-27,31,3,17,0.1,1.8,23
1977-01-28,42,-2,20,0,0,22
1977-01-29,9,-10,-0.5,0.15,2,24
1977-01-30,10,1,5.5,T,T,24
1977-01-31,16,-4,6,T,0.1,24
1977-02-01,18,9,13.5,T,0.4,24
1977-02-02,26,12,19,0.04,0.6,24
1979-01-01,56,44,50,0.48,0,0
1979-01-02,51,23,37,0.91,0,0
1979-01-03,23,-3,10,0.03,1,1
1979-01-04,21,3,12,T,0.2,1
1979-01-05,21,9,15,T,0.1,1
1979-01-06,27,11,19,0.2,2.5,4
1979-01-07,35,21,28,0.1,1,3
1979-01-08,33,14,23.5,0.75,0.8,4
1979-01-09,16,-1,7.5,0.05,0.8,4
1979-01-10,20,11,15.5,0.12,1.5,5
1979-01-11,22,-5,8.5,T,T,5
1979-01-12,25,6,15.5,0.05,1,6
1979-01-13,40,21,30.5,T,T,5
1979-01-14,44,24,34,0.32,0,2
1979-01-15,24,3,13.5,0.08,1,2
1979-01-16,29,13,21,0,0,1
1979-01-17,41,13,27,T,0,1
1979-01-18,36,16,26,0.33,1.1,1
1979-01-19,26,2,14,T,T,1
1979-01-20,34,22,28,0,0,T
1979-01-21,35,27,31,0.87,1,1
1979-01-22,29,25,27,0.02,0.5,1
1979-01-23,38,15,26.5,0.02,1.5,3
1979-01-24,42,27,34.5,0.04,0,1
1979-01-25,36,18,27,0.28,2,2
1979-01-26,26,21,23.5,0.18,2,3
1979-01-27,30,22,26,0.07,0.5,3
1979-01-28,34,26,30,0.03,T,3
1979-01-29,33,27,30,0.09,1,4
1979-01-30,29,22,25.5,T,T,4
1979-01-31,27,20,23.5,0.15,1.7,5
1979-02-01,24,14,19,0.18,2.5,7
1979-02-02,24,11,17.5,T,T,7
1980-01-01,31,17,24,0,0,0
1980-01-02,30,26,28,T,T,T
1980-01-03,32,26,29,T,T,T
1980-01-04,30,14,22,0.07,0.7,1
1980-01-05,29,21,25,0.2,2.2,2
1980-01-06,29,-1,14,0.04,0.5,3
1980-01-07,40,12,26,0.02,T,1
1980-01-08,31,15,23,T,0,T
1980-01-09,32,14,23,0,0,T
1980-01-10,39,6,22.5,0.08,0.8,1
1980-01-11,59,34,46.5,0.02,0,T
1980-01-12,54,20,37,0.17,0,0
1980-01-13,38,20,29,0,0,0
1980-01-14,43,28,35.5,0.17,0,0
1980-01-15,38,28,33,0.05,0,0
1980-01-16,54,23,38.5,0,0,0
1980-01-17,48,33,40.5,0,0,0
1980-01-18,43,35,39,0.12,0,0
1980-01-19,38,32,35,0,0,0
1980-01-20,35,28,31.5,T,T,0
1980-01-21,36,23,29.5,0,0,0
1980-01-22,38,22,30,T,T,T
1980-01-23,36,17,26.5,0.01,0.3,T
1980-01-24,18,6,12,0.04,0.5,1
1980-01-25,37,18,27.5,0.06,1,2
1980-01-26,30,16,23,0.02,0.2,2
1980-01-27,35,6,20.5,0,0,2
1980-01-28,30,18,24,T,T,1
1980-01-29,22,14,18,0.01,0.1,1
1980-01-30,23,4,13.5,T,T,1
1980-01-31,22,12,17,0.02,0.2,T
1980-02-01,20,8,14,T,T,T
1980-02-02,19,5,12,T,T,T
1981-01-01,33,21,27,0.17,2,2
1981-01-02,31,11,21,0.34,3.5,5
1981-01-03,21,6,13.5,0.12,1,5
1981-01-04,9,-10,-0.5,0.1,1,6
1981-01-05,14,-2,6,0,0,6
1981-01-06,31,-4,13.5,T,0.3,6
1981-01-07,29,8,18.5,0.27,3,8
1981-01-08,11,-6,2.5,0.01,0.4,8
1981-01-09,20,-11,4.5,T,T,8
1981-01-10,17,5,11,0.05,1,9
1981-01-11,10,-1,4.5,0.02,0.5,9
1981-01-12,13,-13,0,0.01,0.2,9
1981-01-13,21,-14,3.5,T,T,9
1981-01-14,34,16,25,0.02,0.5,9
1981-01-15,31,25,28,T,T,8
1981-01-16,31,16,23.5,0.04,0.5,7
1981-01-17,18,11,14.5,0.1,1.5,8
1981-01-18,26,13,19.5,0.08,1,8
1981-01-19,38,11,24.5,T,0.2,8
1981-01-20,39,20,29.5,0,0,7
1981-01-21,42,28,35,0,0,5
1981-01-22,40,33,36.5,0,0,4
1981-01-23,M,28,M,T,T,3
1981-01-24,33,27,30,0.07,1,4
1981-01-25,50,12,31,0,0,4
1981-01-26,53,31,42,0,0,3
1981-01-27,43,31,37,0,0,1
1981-01-28,36,23,29.5,T,T,1
1981-01-29,30,19,24.5,0.03,0.3,1
1981-01-30,24,5,14.5,T,T,1
1981-01-31,33,5,19,0,0,1
1981-02-01,39,-2,18.5,0,0,T
1981-02-02,43,17,30,1.4,T,T
1982-01-01,42,30,36,0.29,0,0
1982-01-02,37,16,26.5,0,0,0
1982-01-03,39,21,30,0.04,0,0
1982-01-04,53,32,42.5,0.46,0,0
1982-01-05,35,24,29.5,0.18,T,T
1982-01-06,47,20,33.5,0,0,0
1982-01-07,40,24,32,0.2,0,0
1982-01-08,26,9,17.5,T,T,T
1982-01-09,26,7,16.5,0.07,1,1
1982-01-10,9,-8,0.5,0.18,3,4
1982-01-11,4,-11,-3.5,0.03,0.3,4
1982-01-12,15,2,8.5,0.02,0.2,4
1982-01-13,25,4,14.5,0.05,0.5,5
1982-01-14,25,18,21.5,0.1,2,6
1982-01-15,20,6,13,0.07,1.5,7
1982-01-16,33,1,17,0.23,3.5,9
1982-01-17,4,-17,-6.5,0.12,2.5,9
1982-01-18,20,-8,6,T,T,9
1982-01-19,35,M,M,0,0,9
1982-01-20,38,9,23.5,T,T,8
1982-01-21,34,21,27.5,0.06,1,6
1982-01-22,28,16,22,T,M,5
1982-01-23,48,20,34,1.34,4,8
1982-01-24,38,10,24,0.17,1,6
1982-01-25,16,3,9.5,0.01,0.3,6
1982-01-26,17,1,9,0.02,0.4,7
1982-01-27,32,-5,13.5,0.02,0.8,8
1982-01-28,47,14,30.5,0,0,8
1982-01-29,38,16,27,T,T,6
1982-01-30,37,22,29.5,0.7,0,5
1982-01-31,48,32,40,0.29,0,3
1982-02-01,52,22,37,0.37,T,2
1982-02-02,39,16,27.5,T,T,2
1983-01-01,40,19,29.5,0,0,0
1983-01-02,35,21,28,0,0,0
1983-01-03,34,25,29.5,0,0,0
1983-01-04,38,12,25,0,0,0
1983-01-05,44,23,33.5,0,0,0
1983-01-06,35,24,29.5,0,0,0
1983-01-07,48,28,38,T,0,0
1983-01-08,36,30,33,0,0,0
1983-01-09,40,22,31,0,0,0
1983-01-10,43,34,38.5,0.03,0,0
1983-01-11,M,35,M,0.13,0,0
1983-01-12,36,21,28.5,0.05,0.5,1
1983-01-13,29,19,24,T,0.2,T
1983-01-14,44,21,32.5,T,T,T
1983-01-15,38,27,32.5,0.18,1,1
1983-01-16,39,17,28,0.11,1,2
1983-01-17,24,11,17.5,0.01,0.3,2
1983-01-18,18,8,13,0.03,0.5,2
1983-01-19,18,8,13,0.04,0.6,2
1983-01-20,30,-2,14,T,T,2
1983-01-21,30,11,20.5,0,0,2
1983-01-22,39,21,30,0,0,1
1983-01-23,39,32,35.5,0.43,0,T
1983-01-24,37,32,34.5,0.14,0,T
1983-01-25,35,32,33.5,T,T,T
1983-01-26,33,27,30,0.01,T,T
1983-01-27,31,28,29.5,0.03,0.5,T
1983-01-28,42,20,31,0,0,T
1983-01-29,47,19,33,0,0,T
1983-01-30,45,31,38,0.02,0,T
1983-01-31,38,31,34.5,0.33,0,T
1983-02-01,44,24,34,0,0,0
1983-02-02,50,37,43.5,0.08,0,0
1984-01-01,30,14,22,0,0,T
1984-01-02,34,26,30,T,T,T
1984-01-03,33,28,30.5,0.02,0.5,1
1984-01-04,37,31,34,0,0,1
1984-01-05,35,31,33,0,0,T
1984-01-06,37,31,34,0.02,T,T
1984-01-07,M,16,M,0.01,T,T
1984-01-08,37,11,24,0,0,T
1984-01-09,38,15,26.5,0.03,0.5,1
1984-01-10,35,23,29,0.13,1,2
1984-01-11,23,1,12,0.34,3.5,5
1984-01-12,20,M,M,0,0,5
1984-01-13,28,13,20.5,0,0,4
1984-01-14,30,23,26.5,T,T,4
1984-01-15,28,6,17,0.02,T,4
1984-01-16,26,-2,12,0.04,0.5,3
1984-01-17,27,17,22,0.05,0.5,3
1984-01-18,28,10,19,0.03,0.5,3
1984-01-19,25,-3,11,0.18,3,6
1984-01-20,14,-13,0.5,T,T,6
1984-01-21,5,-17,-6,T,T,6
1984-01-22,26,-19,3.5,0,0,6
1984-01-23,43,1,22,0,0,6
1984-01-24,44,31,37.5,0.41,0,4
1984-01-25,41,30,35.5,0.1,0,3
1984-01-26,49,23,36,0,0,1
1984-01-27,45,20,32.5,0,0,1
1984-01-28,33,10,21.5,0,0,T
1984-01-29,33,23,28,0.02,0.5,1
1984-01-30,33,27,30,0.12,1.5,2
1984-01-31,34,15,24.5,0.32,4.5,6
1984-02-01,30,12,21,0.02,1,6
1984-02-02,47,10,28.5,0,0,5
1985-01-01,70,43,56.5,0,0,0
1985-01-02,57,27,42,0.02,0,0
1985-01-03,33,24,28.5,0,0,0
1985-01-04,42,27,34.5,0,0,0
1985-01-05,35,28,31.5,0.08,T,T
1985-01-06,35,22,28.5,T,T,T
1985-01-07,35,26,30.5,0,0,0
1985-01-08,33,14,23.5,0.13,1.5,2
1985-01-09,22,2,12,0.04,0.5,2
1985-01-10,24,4,14,T,T,2
1985-01-11,23,12,17.5,0.17,2,4
1985-01-12,24,10,17,0.08,1,5
1985-01-13,28,11,19.5,T,T,5
1985-01-14,34,16,25,0,0,4
1985-01-15,29,12,20.5,0.13,2,6
1985-01-16,23,6,14.5,T,T,6
1985-01-17,28,17,22.5,0.18,3,8
1985-01-18,28,19,23.5,0.08,1,9
1985-01-19,M,11,M,0.13,2,10
1985-01-20,11,-16,-2.5,0.08,1,10
1985-01-21,0,-20,-10,0,0,10
1985-01-22,20,-1,9.5,0.09,1,11
1985-01-23,24,14,19,0.2,3,14
1985-01-24,32,13,22.5,0.15,2,16
1985-01-25,32,14,23,0.22,3,18
1985-01-26,19,10,14.5,0.26,3,18
1985-01-27,25,9,17,T,T,18
1985-01-28,32,23,27.5,T,T,17
1985-01-29,29,14,21.5,T,0.5,14
1985-01-30,35,10,22.5,0,0,12
1985-01-31,37,22,29.5,0.1,1,10
1985-02-01,35,25,30,0.12,1,9
1985-02-02,27,18,22.5,0.28,4,13
1986-01-01,38,22,30,T,T,5
1986-01-02,44,24,34,T,T,2
1986-01-03,44,30,37,T,0,T
1986-01-04,40,29,34.5,0.04,T,T
1986-01-05,38,24,31,0.1,T,T
1986-01-06,27,18,22.5,0.02,0.5,1
1986-01-07,20,11,15.5,0,0,1
1986-01-08,21,8,14.5,0,0,1
1986-01-09,36,6,21,0,0,1
1986-01-10,34,22,28,0,0,T
1986-01-11,39,21,30,0,0,T
1986-01-12,50,26,38,0,0,T
1986-01-13,38,13,25.5,T,T,T
1986-01-14,19,11,15,T,0,T
1986-01-15,21,-1,10,0.02,0.5,1
1986-01-16,47,6,26.5,0,0,T
1986-01-17,53,24,38.5,0,0,T
1986-01-18,53,36,44.5,0.01,0,T
1986-01-19,55,35,45,0.02,0,0
1986-01-20,47,31,39,1.7,4,4
1986-01-21,35,26,30.5,1.12,6,9
1986-01-22,41,25,33,0,0,8
1986-01-23,37,25,31,T,0,7
1986-01-24,37,9,23,0,0,6
1986-01-25,39,27,33,0,0,5
1986-01-26,34,29,31.5,0.02,0,5
1986-01-27,29,6,17.5,0.17,4,9
1986-01-28,11,1,6,0.1,2,10
1986-01-29,26,-4,11,T,T,10
1986-01-30,21,14,17.5,0.19,4,14
1986-01-31,32,5,18.5,T,T,14
1986-02-01,42,13,27.5,0,0,13
1986-02-02,42,33,37.5,0.14,0,11
1987-01-01,35,26,30.5,T,T,0
1987-01-02,32,28,30,0.39,8,8
1987-01-03,32,28,30,0.29,3,10
1987-01-04,32,16,24,T,T,8
1987-01-05,35,3,19,0,0,7
1987-01-06,43,11,27,0,0,5
1987-01-07,39,27,33,0.02,0,3
1987-01-08,34,29,31.5,T,T,3
1987-01-09,35,29,32,T,T,2
1987-01-10,38,32,35,0.01,0.3,2
1987-01-11,33,28,30.5,0.08,1,2
1987-01-12,31,27,29,T,T,2
1987-01-13,38,28,33,T,0.5,2
1987-01-14,54,23,38.5,0,0,1
1987-01-15,48,36,42,0.08,0,T
1987-01-16,42,28,35,0.01,0,T
1987-01-17,36,20,28,0,0,0
1987-01-18,43,29,36,0,0,0
1987-01-19,38,33,35.5,0.06,0,0
1987-01-20,36,26,31,0.8,T,T
1987-01-21,29,22,25.5,0.02,0.5,1
1987-01-22,26,21,23.5,0,0,1
1987-01-23,26,9,17.5,0.36,3.5,4
1987-01-24,10,-2,4,0.25,2.5,6
1987-01-25,22,-6,8,0,0,6
1987-01-26,26,3,14.5,0,0,6
1987-01-27,23,1,12,0,0,6
1987-01-28,24,-2,11,0,0,6
1987-01-29,34,23,28.5,0.02,0.5,6
1987-01-30,41,28,34.5,0.19,1,4
1987-01-31,33,26,29.5,0.23,1,4
1987-02-01,40,23,31.5,0.01,T,4
1987-02-02,45,29,37,0.05,0,2
1988-01-01,M,26,M,0.2,0,T
1988-01-02,26,10,18,0,0,T
1988-01-03,33,10,21.5,0,0,0
1988-01-04,29,16,22.5,0.04,1,1
1988-01-05,16,2,9,T,T,1
1988-01-06,11,-1,5,0,0,1
1988-01-07,19,-4,7.5,0,0,1
1988-01-08,25,14,19.5,0.05,1,2
1988-01-09,25,8,16.5,0.02,0.5,3
1988-01-10,23,6,14.5,0.01,0.3,3
1988-01-11,31,-4,13.5,0,0,3
1988-01-12,47,11,29,0,0,2
1988-01-13,50,15,32.5,0.02,T,T
1988-01-14,17,3,10,0.02,0.5,1
1988-01-15,31,5,18,0,0,T
1988-01-16,48,13,30.5,0,0,T
1988-01-17,54,28,41,0,0,T
1988-01-18,48,36,42,0.19,0,0
1988-01-19,47,28,37.5,0.06,0,0
1988-01-20,54,37,45.5,0.78,0,0
1988-01-21,43,29,36,T,0,0
1988-01-22,30,23,26.5,T,T,T
1988-01-23,31,25,28,0.01,0.5,1
1988-01-24,47,24,35.5,T,T,T
1988-01-25,40,27,33.5,T,T,0
1988-01-26,30,6,18,0.17,3,3
1988-01-27,20,12,16,0.03,2,4
1988-01-28,24,2,13,T,T,4
1988-01-29,41,7,24,T,T,3
1988-01-30,59,30,44.5,0,0,2
1988-01-31,62,28,45,0,0,0
1988-02-01,58,42,50,0.05,0,0
1988-02-02,56,33,44.5,2.09,0,0
1989-01-01,36,26,31,0,0,T
1989-01-02,38,32,35,0.02,0,T
1989-01-03,36,23,29.5,0,0,0
1989-01-04,28,8,18,0.18,2.3,2
1989-01-05,35,4,19.5,T,T,2
1989-01-06,M,M,M,0.05,0.5,1
1989-01-07,41,28,34.5,0.15,2,2
1989-01-08,57,37,47,0.3,0,T
1989-01-09,38,22,30,0,0,0
1989-01-10,44,16,30,0,0,0
1989-01-11,44,22,33,0,0,0
1989-01-12,52,33,42.5,0.27,0,0
1989-01-13,48,22,35,0.41,0,0
1989-01-14,38,14,26,T,T,0
1989-01-15,45,34,39.5,0.5,0,0
1989-01-16,40,27,33.5,0,0,0
1989-01-17,46,22,34,T,0,0
1989-01-18,52,22,37,0,0,0
1989-01-19,45,31,38,T,0,0
1989-01-20,42,26,34,T,0,0
1989-01-21,26,14,20,0.12,T,T
1989-01-22,45,13,29,0,0,0
1989-01-23,53,18,35.5,0,0,0
1989-01-24,52,22,37,0,0,0
1989-01-25,40,34,37,T,0,0
1989-01-26,54,38,46,0.03,0,0
1989-01-27,44,31,37.5,0.53,0,0
1989-01-28,51,21,36,0,0,0
1989-01-29,48,26,37,0,0,0
1989-01-30,48,39,43.5,0.14,0,0
1989-01-31,56,37,46.5,0,0,0
1989-02-01,64,38,51,0,0,0
1989-02-02,55,35,45,0,0,0
1990-01-01,46,29,37.5,0.82,T,1
1990-01-02,38,27,32.5,T,T,1
1990-01-03,46,22,34,0,0,1
1990-01-04,54,34,44,0,0,T
1990-01-05,49,30,39.5,0.06,0,0
1990-01-06,39,28,33.5,0,0,0
1990-01-07,44,20,32,0,0,0
1990-01-08,39,23,31,0,0,0
1990-01-09,51,27,39,0,0,0
1990-01-10,48,33,40.5,0.12,0,0
1990-01-11,48,31,39.5,0.08,T,T
1990-01-12,38,24,31,T,0.5,T
1990-01-13,26,20,23,0.04,1,1
1990-01-14,36,13,24.5,0,0,1
1990-01-15,46,32,39,0.31,1,1
1990-01-16,54,37,45.5,0,0,0
1990-01-17,65,37,51,T,0,0
1990-01-18,57,39,48,0.13,0,0
1990-01-19,39,25,32,0.08,0,0
1990-01-20,37,29,33,0.22,0,0
1990-01-21,43,35,39,1.32,0,0
1990-01-22,37,32,34.5,0.08,0.5,1
1990-01-23,44,27,35.5,0.02,0,0
1990-01-24,57,39,48,0.06,0,0
1990-01-25,58,34,46,T,0,0
1990-01-26,51,22,36.5,0.21,1,1
1990-01-27,52,15,33.5,0.02,0,1
1990-01-28,47,31,39,0,0,T
1990-01-29,M,29,M,0.35,5.5,6
1990-01-30,37,28,32.5,0.62,T,2
1990-01-31,48,19,33.5,0,0,1
1990-02-01,52,25,38.5,0,0,T
1990-02-02,53,38,45.5,0.13,0,0
1991-01-01,40,17,28.5,T,0,0
1991-01-02,43,21,32,0,0,0
1991-01-03,31,25,28,M,M,M
1991-01-04,31,17,24,T,T,T
1991-01-05,36,15,25.5,0,0,0
1991-01-06,36,32,34,0.43,0,0
1991-01-07,33,27,30,0.16,T,T
1991-01-08,31,18,24.5,M,M,M
1991-01-09,38,28,33,0.12,T,T
1991-01-10,35,31,33,0.06,0,0
1991-01-11,34,28,31,0.27,2,2
1991-01-12,37,33,35,0.8,1,3
